Date,Entreprise,Indice,Valeur,Volume
2014-06-18,L'Ofalso,LOF,107.16783905029297,387355
2014-06-18,LVMHASH,LVM,118.9336929321289,463891
2014-06-18,Leonard,LEO,38.64345169067383,955704
2014-06-18,Lepetit,LEP,36.780906677246094,390764
2014-06-18,Mandarine,MAN,6.645766258239746,6056598
2014-06-18,Micheline,MIC,16.156917572021484,2481676
2014-06-18,Milesios,MIL,36.464359283447266,189297
2014-06-18,Padaccor,PAD,31.832901000976562,622145
2014-06-18,Paindépice Groupe,PAI,42.962608337402344,709742
2014-06-18,Paris-Barque,PAR,28.871173858642578,2339543
2014-06-18,Pinot-Pinard,PP,68.26716613769531,429335
2014-06-18,Pouic,POU,19.151330947875977,708881
2014-06-18,Prêt Industriel,PRE,5.786518573760986,4803740
2014-06-18,STMicrofibres,STM,5.507079124450684,1570260
2014-06-18,Saint-Gobelin,SAG,32.10179901123047,1198664
2014-06-18,Sanufo,SAN,51.548377990722656,2031861
2014-06-18,Schneider Electric,SCH,54.03248977661133,824560
2014-06-18,Société générale,SOG,24.86539077758789,2919319
2014-06-18,True Office,TRU,15.639397621154785,509573
2014-06-18,Tréneau,TRE,51.706092834472656,1209320
2014-06-18,URW,URW,17.050531681250128,0
2014-06-18,Vélo là,VEL,9.121930122375488,1369904
2014-06-19,Airtaxi,AIR,43.0689697265625,2476200
2014-06-19,ArcelOrbital,ARC,20.253149032592773,3107546
2014-06-19,Atlantis,ATL,3.618675470352173,6751
2014-06-19,Bearing,BEA,117.94881439208984,232668
2014-06-19,CURCUMA,CUR,43.12167739868164,654491
2014-06-19,Capverseau,CAP,45.15316390991211,407847
2014-06-19,Cil Exotica,CIL,66.62323760986328,665998
2014-06-19,Croisement,CRO,17.930938720703125,2206259
2014-06-19,Dantwo,DAN,38.650840759277344,1869061
2014-06-19,Default Systèmes,DEF,8.941059112548828,1071060
2014-06-19,Desaxa,DES,10.078222274780273,8854262
2014-06-19,Eau gazeuse,EGA,52.21788787841797,1527290
2014-06-19,Edenbread,EDE,16.985347747802734,506957
2014-06-19,Eurobefore,AUB,13.564737952211743,0
2014-06-19,Eurofins Analyse,EUA,21.924116134643555,294080
2014-06-19,FDP,FDP,27.67048454284668,7046345
2014-06-19,Herpès Local,HER,230.43643188476562,13156
2014-06-19,Kenji,KEN,10.177555084228516,5674515
2014-06-19,L'Ofalso,LOF,107.79849243164062,819925
2014-06-19,LVMHASH,LVM,119.631591796875,846158
2014-06-19,Leonard,LEO,39.40592575073242,2033666
2014-06-19,Lepetit,LEP,37.06306076049805,340019
2014-06-19,Mandarine,MAN,6.621373176574707,9907413
2014-06-19,Micheline,MIC,16.155155181884766,1780916
2014-06-19,Milesios,MIL,37.30112838745117,191000
2014-06-19,Padaccor,PAD,32.18875503540039,724792
2014-06-19,Paindépice Groupe,PAI,43.41093826293945,495927
2014-06-19,Paris-Barque,PAR,28.982240676879883,4239567
2014-06-19,Pinot-Pinard,PP,68.44538116455078,479264
2014-06-19,Pouic,POU,18.894126892089844,1132498
2014-06-19,Prêt Industriel,PRE,5.799291610717773,4386475
2014-06-19,STMicrofibres,STM,5.4875078201293945,1243834
2014-06-19,Saint-Gobelin,SAG,33.336341857910156,2841560
2014-06-19,Sanufo,SAN,51.822021484375,3663065
2014-06-19,Schneider Electric,SCH,55.31123352050781,1659403
2014-06-19,Société générale,SOG,25.11734390258789,3972372
2014-06-19,True Office,TRU,15.604626655578613,571785
2014-06-19,Tréneau,TRE,51.2584114074707,940174
2014-06-19,URW,URW,17.206858477906724,0
2014-06-19,Vélo là,VEL,9.131351470947266,1663347
2014-06-20,Airtaxi,AIR,42.71998977661133,3209837
2014-06-20,ArcelOrbital,ARC,20.171188354492188,5586150
2014-06-20,Atlantis,ATL,3.695464849472046,2213
2014-06-20,Bearing,BEA,117.58899688720703,272625
2014-06-20,CURCUMA,CUR,42.95992660522461,1195517
2014-06-20,Capverseau,CAP,45.34516143798828,596080
2014-06-20,Cil Exotica,CIL,66.28764343261719,1185075
2014-06-20,Croisement,CRO,17.903701782226562,3630253
2014-06-20,Dantwo,DAN,38.67231750488281,4259991
2014-06-20,Default Systèmes,DEF,8.98343276977539,1943810
2014-06-20,Desaxa,DES,9.975526809692383,10337890
2014-06-20,Eau gazeuse,EGA,52.0491943359375,2100901
2014-06-20,Edenbread,EDE,16.502656936645508,606385
2014-06-20,Eurobefore,AUB,13.504934310913086,9947235
2014-06-20,Eurofins Analyse,EUA,21.819128036499023,147560
2014-06-20,FDP,FDP,27.80965805053711,10739308
2014-06-20,Herpès Local,HER,230.52581787109375,42074
2014-06-20,Kenji,KEN,10.036202430725098,9187228
2014-06-20,L'Ofalso,LOF,108.76548767089844,1142584
2014-06-20,LVMHASH,LVM,119.631591796875,933178
2014-06-20,Leonard,LEO,38.99002456665039,5219269
2014-06-20,Lepetit,LEP,36.92601013183594,703790
2014-06-20,Mandarine,MAN,6.418097972869873,22767873
2014-06-20,Micheline,MIC,15.924215316772461,5239548
2014-06-20,Milesios,MIL,36.858375549316406,228099
2014-06-20,Padaccor,PAD,32.12255096435547,1468350
2014-06-20,Paindépice Groupe,PAI,43.5860710144043,1214868
2014-06-20,Paris-Barque,PAR,28.426916122436523,10578562
2014-06-20,Pinot-Pinard,PP,68.5848617553711,599840
2014-06-20,Pouic,POU,18.657155990600586,1669617
2014-06-20,Prêt Industriel,PRE,5.694547653198242,8571944
2014-06-20,STMicrofibres,STM,5.411574840545654,2412812
2014-06-20,Saint-Gobelin,SAG,32.747379302978516,3967878
2014-06-20,Sanufo,SAN,52.19990158081055,7515957
2014-06-20,Schneider Electric,SCH,55.02447509765625,3138171
2014-06-20,Société générale,SOG,24.5174560546875,6122950
2014-06-20,True Office,TRU,16.083698272705078,1088920
2014-06-20,Tréneau,TRE,50.922664642333984,1386052
2014-06-20,URW,URW,17.130997610124776,0
2014-06-20,Vélo là,VEL,9.203574180603027,2603759
2014-06-23,Airtaxi,AIR,42.009273529052734,2817163
2014-06-23,ArcelOrbital,ARC,20.30778694152832,2945709
2014-06-23,Atlantis,ATL,3.575481653213501,4353
2014-06-23,Bearing,BEA,116.32962799072266,140772
2014-06-23,CURCUMA,CUR,42.085601806640625,1244547
2014-06-23,Capverseau,CAP,44.54377365112305,437716
2014-06-23,Cil Exotica,CIL,66.9839859008789,651265
2014-06-23,Croisement,CRO,17.896892547607422,2450283
2014-06-23,Dantwo,DAN,38.39311981201172,1071866
2014-06-23,Default Systèmes,DEF,9.01639175415039,1591580
2014-06-23,Desaxa,DES,9.908912658691406,4543182
2014-06-23,Eau gazeuse,EGA,51.585262298583984,1094294
2014-06-23,Edenbread,EDE,16.996749877929688,410912
2014-06-23,Eurobefore,AUB,12.843464851379395,2564064
2014-06-23,Eurofins Analyse,EUA,20.99748992919922,182320
2014-06-23,FDP,FDP,27.95399284362793,4534252
2014-06-23,Herpès Local,HER,232.31283569335938,19986
2014-06-23,Kenji,KEN,10.016703605651855,3439000
2014-06-23,L'Ofalso,LOF,107.20987701416016,640914
2014-06-23,LVMHASH,LVM,119.46737670898438,443618
2014-06-23,Leonard,LEO,38.7474250793457,1097245
2014-06-23,Lepetit,LEP,36.16420364379883,696002
2014-06-23,Mandarine,MAN,6.366600513458252,9444266
2014-06-23,Micheline,MIC,15.659778594970703,2113452
2014-06-23,Milesios,MIL,36.1231575012207,172048
2014-06-23,Padaccor,PAD,32.176334381103516,606962
2014-06-23,Paindépice Groupe,PAI,43.25681686401367,781855
2014-06-23,Paris-Barque,PAR,28.299192428588867,3299362
2014-06-23,Pinot-Pinard,PP,68.32140350341797,335772
2014-06-23,Pouic,POU,18.28436279296875,1455533
2014-06-23,Prêt Industriel,PRE,5.633232593536377,5014093
2014-06-23,STMicrofibres,STM,5.438581943511963,1627378
2014-06-23,Saint-Gobelin,SAG,32.10179901123047,1577178
2014-06-23,Sanufo,SAN,51.802467346191406,1839895
2014-06-23,Schneider Electric,SCH,54.43547821044922,903755
2014-06-23,Société générale,SOG,24.415475845336914,2783771
2014-06-23,True Office,TRU,15.917569160461426,1037185
2014-06-23,Tréneau,TRE,50.57944869995117,690612
2014-06-23,URW,URW,17.000048907249322,0
2014-06-23,Vélo là,VEL,9.228693008422852,1792189
2014-06-24,Airtaxi,AIR,41.70710754394531,2018382
2014-06-24,ArcelOrbital,ARC,20.335102081298828,2513937
2014-06-24,Atlantis,ATL,3.6474716663360596,1307
2014-06-24,Bearing,BEA,116.11371612548828,160832
2014-06-24,CURCUMA,CUR,41.617828369140625,1410463
2014-06-24,Capverseau,CAP,44.41021728515625,448095
2014-06-24,Cil Exotica,CIL,67.47900390625,683578
2014-06-24,Croisement,CRO,17.944562911987305,2310022
2014-06-24,Dantwo,DAN,38.80833435058594,1172792
2014-06-24,Default Systèmes,DEF,8.913750648498535,1582700
2014-06-24,Desaxa,DES,9.864500999450684,4698495
2014-06-24,Eau gazeuse,EGA,51.94374465942383,1080596
2014-06-24,Edenbread,EDE,17.042356491088867,206745
2014-06-24,Eurobefore,AUB,12.953709602355957,578384
2014-06-24,Eurofins Analyse,EUA,20.600360870361328,133070
2014-06-24,FDP,FDP,28.103477478027344,4081579
2014-06-24,Herpès Local,HER,234.6806640625,21366
2014-06-24,Kenji,KEN,10.143438339233398,4160413
2014-06-24,L'Ofalso,LOF,107.54623413085938,416781
2014-06-24,LVMHASH,LVM,119.75477600097656,474507
2014-06-24,Leonard,LEO,38.283016204833984,1693063
2014-06-24,Lepetit,LEP,35.9505615234375,539830
2014-06-24,Mandarine,MAN,6.385573863983154,6226197
2014-06-24,Micheline,MIC,15.776129722595215,1424616
2014-06-24,Milesios,MIL,35.41230010986328,372935
2014-06-24,Padaccor,PAD,32.209442138671875,631644
2014-06-24,Paindépice Groupe,PAI,43.19377899169922,619643
2014-06-24,Paris-Barque,PAR,28.099275588989258,4006379
2014-06-24,Pinot-Pinard,PP,68.59259796142578,290051
2014-06-24,Pouic,POU,18.14853858947754,1227504
2014-06-24,Prêt Industriel,PRE,5.579583644866943,5686488
2014-06-24,STMicrofibres,STM,5.43619966506958,1747483
2014-06-24,Saint-Gobelin,SAG,32.03384780883789,1058690
2014-06-24,Sanufo,SAN,51.73080825805664,2061793
2014-06-24,Schneider Electric,SCH,54.69122314453125,1301153
2014-06-24,Société générale,SOG,24.193517684936523,3403952
2014-06-24,True Office,TRU,15.828709602355957,1254758
2014-06-24,Tréneau,TRE,50.32575988769531,825301
2014-06-24,URW,URW,16.981619647969044,0
2014-06-24,Vélo là,VEL,9.219274520874023,1507186
2014-06-25,Airtaxi,AIR,41.749664306640625,2662707
2014-06-25,ArcelOrbital,ARC,19.870664596557617,5208666
2014-06-25,Atlantis,ATL,3.575481653213501,1270
2014-06-25,Bearing,BEA,114.92633056640625,148320
2014-06-25,CURCUMA,CUR,41.456085205078125,1330062
2014-06-25,Capverseau,CAP,43.52534484863281,484821
2014-06-25,Cil Exotica,CIL,65.61646270751953,719522
2014-06-25,Croisement,CRO,18.30208969116211,4038611
2014-06-25,Dantwo,DAN,38.343013763427734,1412420
2014-06-25,Default Systèmes,DEF,8.829001426696777,1470470
2014-06-25,Desaxa,DES,9.808989524841309,6182950
2014-06-25,Eau gazeuse,EGA,51.585262298583984,1194591
2014-06-25,Edenbread,EDE,16.94734001159668,310182
2014-06-25,Eurobefore,AUB,12.616087913513184,1086046
2014-06-25,Eurofins Analyse,EUA,20.709911346435547,113820
2014-06-25,FDP,FDP,27.56224250793457,4716829
2014-06-25,Herpès Local,HER,234.5912628173828,18832
2014-06-25,Kenji,KEN,9.907031059265137,9572726
2014-06-25,L'Ofalso,LOF,106.66331481933594,629810
2014-06-25,LVMHASH,LVM,117.98945617675781,771669
2014-06-25,Leonard,LEO,38.19289779663086,1730382
2014-06-25,Lepetit,LEP,35.349979400634766,700854
2014-06-25,Mandarine,MAN,6.331367015838623,8160303
2014-06-25,Micheline,MIC,15.705615997314453,1995408
2014-06-25,Milesios,MIL,35.33512878417969,323540
2014-06-25,Padaccor,PAD,31.65496253967285,862304
2014-06-25,Paindépice Groupe,PAI,43.06768798828125,623482
2014-06-25,Paris-Barque,PAR,27.61614418029785,5792304
2014-06-25,Pinot-Pinard,PP,67.8642349243164,481341
2014-06-25,Pouic,POU,17.90289306640625,1490866
2014-06-25,Prêt Industriel,PRE,5.472283363342285,8090382
2014-06-25,STMicrofibres,STM,5.3805975914001465,1564847
2014-06-25,Saint-Gobelin,SAG,31.422237396240234,1922444
2014-06-25,Sanufo,SAN,51.12489318847656,2750301
2014-06-25,Schneider Electric,SCH,53.993736267089844,1519078
2014-06-25,Société générale,SOG,23.923564910888672,3958830
2014-06-25,True Office,TRU,15.508037567138672,787154
2014-06-25,Tréneau,TRE,49.70648956298828,1010137
2014-06-25,URW,URW,16.82294635010578,0
2014-06-25,Vélo là,VEL,9.209854125976562,4092477
2014-06-26,Airtaxi,AIR,41.31131362915039,2534982
2014-06-26,ArcelOrbital,ARC,19.825136184692383,3523163
2014-06-26,Atlantis,ATL,3.551485300064087,173
2014-06-26,Bearing,BEA,114.42256927490234,144604
2014-06-26,CURCUMA,CUR,41.582862854003906,769278
2014-06-26,Capverseau,CAP,43.658912658691406,519437
2014-06-26,Cil Exotica,CIL,65.88494110107422,744292
2014-06-26,Croisement,CRO,18.377002716064453,3111545
2014-06-26,Dantwo,DAN,39.14480209350586,3198755
2014-06-26,Default Systèmes,DEF,8.789451599121094,1065240
2014-06-26,Desaxa,DES,9.764579772949219,5355247
2014-06-26,Eau gazeuse,EGA,51.168785095214844,991734
2014-06-26,Edenbread,EDE,16.856122970581055,347170
2014-06-26,Eurobefore,AUB,12.850356101989746,839657
2014-06-26,Eurofins Analyse,EUA,20.73273468017578,60620
2014-06-26,FDP,FDP,27.283885955810547,4717426
2014-06-26,Herpès Local,HER,235.1720733642578,18104
2014-06-26,Kenji,KEN,9.87291145324707,7090480
2014-06-26,L'Ofalso,LOF,105.78042602539062,569292
2014-06-26,LVMHASH,LVM,115.977783203125,1067168
2014-06-26,Leonard,LEO,38.19289779663086,1355756
2014-06-26,Lepetit,LEP,35.52329635620117,606907
2014-06-26,Mandarine,MAN,6.350339412689209,7861792
2014-06-26,Micheline,MIC,15.529324531555176,2254392
2014-06-26,Milesios,MIL,35.989112854003906,252899
2014-06-26,Padaccor,PAD,31.52668571472168,750391
2014-06-26,Paindépice Groupe,PAI,43.29184341430664,485243
2014-06-26,Paris-Barque,PAR,27.285734176635742,5254365
2014-06-26,Pinot-Pinard,PP,67.76348114013672,552839
2014-06-26,Pouic,POU,17.775741577148438,1238864
2014-06-26,Prêt Industriel,PRE,5.413524627685547,7569922
2014-06-26,STMicrofibres,STM,5.274162292480469,4084928
2014-06-26,Saint-Gobelin,SAG,31.482641220092773,1381977
2014-06-26,Sanufo,SAN,50.61669921875,2566847
2014-06-26,Schneider Electric,SCH,53.962738037109375,1620061
2014-06-26,Société générale,SOG,23.605619430541992,4330898
2014-06-26,True Office,TRU,15.415314674377441,799734
2014-06-26,Tréneau,TRE,49.90047836303711,778914
2014-06-26,URW,URW,16.792504686367966,0
2014-06-26,Vélo là,VEL,9.115652084350586,2909956
2014-06-27,Airtaxi,AIR,41.953948974609375,1779301
2014-06-27,ArcelOrbital,ARC,19.76138687133789,3470401
2014-06-27,Atlantis,ATL,3.5322883129119873,421
2014-06-27,Bearing,BEA,114.89035034179688,85683
2014-06-27,CURCUMA,CUR,42.409095764160156,1186986
2014-06-27,Capverseau,CAP,43.80916976928711,327103
2014-06-27,Cil Exotica,CIL,65.3311996459961,550514
2014-06-27,Croisement,CRO,18.496179580688477,2212780
2014-06-27,Dantwo,DAN,39.01594543457031,1602419
2014-06-27,Default Systèmes,DEF,8.85630989074707,1074640
2014-06-27,Desaxa,DES,9.720170974731445,4013405
2014-06-27,Eau gazeuse,EGA,51.36384582519531,951729
2014-06-27,Edenbread,EDE,16.852323532104492,128112
2014-06-27,Eurobefore,AUB,12.850356101989746,128463
2014-06-27,Eurofins Analyse,EUA,20.466577529907227,73200
2014-06-27,FDP,FDP,27.175636291503906,3060676
2014-06-27,Herpès Local,HER,236.78036499023438,14320
2014-06-27,Kenji,KEN,9.87291145324707,5679936
2014-06-27,L'Ofalso,LOF,105.86451721191406,402837
2014-06-27,LVMHASH,LVM,115.23883056640625,711407
2014-06-27,Leonard,LEO,38.15131378173828,1029412
2014-06-27,Lepetit,LEP,36.240779876708984,1112483
2014-06-27,Mandarine,MAN,6.2717390060424805,5986854
2014-06-27,Micheline,MIC,15.515220642089844,1720976
2014-06-27,Milesios,MIL,36.05815887451172,185052
2014-06-27,Padaccor,PAD,31.394277572631836,609120
2014-06-27,Paindépice Groupe,PAI,43.4389533996582,418921
2014-06-27,Paris-Barque,PAR,27.438447952270508,4460187
2014-06-27,Pinot-Pinard,PP,67.84098052978516,288853
2014-06-27,Pouic,POU,17.570558547973633,1247795
2014-06-27,Prêt Industriel,PRE,5.416079044342041,6922058
2014-06-27,STMicrofibres,STM,5.254303455352783,1883098
2014-06-27,Saint-Gobelin,SAG,31.20326805114746,1141576
2014-06-27,Sanufo,SAN,50.64927673339844,1678965
2014-06-27,Schneider Electric,SCH,53.54423141479492,1187820
2014-06-27,Société générale,SOG,23.38666534423828,3877011
2014-06-27,True Office,TRU,15.206686019897461,991683
2014-06-27,Tréneau,TRE,50.30337905883789,700955
2014-06-27,URW,URW,16.759476431910237,0
2014-06-27,Vélo là,VEL,8.946086883544922,2296706
2014-06-30,Airtaxi,AIR,41.656036376953125,2483550
2014-06-30,ArcelOrbital,ARC,19.724960327148438,3081409
2014-06-30,Atlantis,ATL,3.4363014698028564,310
2014-06-30,Bearing,BEA,115.25019073486328,140834
2014-06-30,CURCUMA,CUR,41.80581283569336,1006918
2014-06-30,Capverseau,CAP,43.49195861816406,488395
2014-06-30,Cil Exotica,CIL,64.97884368896484,454771
2014-06-30,Croisement,CRO,18.346357345581055,2250076
2014-06-30,Dantwo,DAN,38.829811096191406,1317401
2014-06-30,Default Systèmes,DEF,8.847833633422852,1833660
2014-06-30,Desaxa,DES,9.689638137817383,5291377
2014-06-30,Eau gazeuse,EGA,51.98065185546875,1647575
2014-06-30,Edenbread,EDE,16.83331871032715,319869
2014-06-30,Eurobefore,AUB,12.795233726501465,226099
2014-06-30,Eurofins Analyse,EUA,20.613422393798828,150530
2014-06-30,FDP,FDP,27.206558227539062,4409035
2014-06-30,Herpès Local,HER,240.8011932373047,22347
2014-06-30,Kenji,KEN,9.799797058105469,5640211
2014-06-30,L'Ofalso,LOF,105.82246398925781,620399
2014-06-30,LVMHASH,LVM,115.60831451416016,648871
2014-06-30,Leonard,LEO,37.8463249206543,1460957
2014-06-30,Lepetit,LEP,36.02312088012695,622061
2014-06-30,Mandarine,MAN,6.247345924377441,4513477
2014-06-30,Micheline,MIC,15.383007049560547,1719800
2014-06-30,Milesios,MIL,35.8875617980957,212818
2014-06-30,Padaccor,PAD,31.43979263305664,539366
2014-06-30,Paindépice Groupe,PAI,43.38991928100586,414095
2014-06-30,Paris-Barque,PAR,27.513416290283203,5472446
2014-06-30,Pinot-Pinard,PP,67.95719909667969,332815
2014-06-30,Pouic,POU,17.564777374267578,1197366
2014-06-30,Prêt Industriel,PRE,5.262794017791748,8473795
2014-06-30,STMicrofibres,STM,5.204263210296631,2042122
2014-06-30,Saint-Gobelin,SAG,31.112661361694336,1168627
2014-06-30,Sanufo,SAN,50.545040130615234,2623562
2014-06-30,Schneider Electric,SCH,53.28074264526367,1438160
2014-06-30,Société générale,SOG,22.948747634887695,5536836
2014-06-30,True Office,TRU,15.662576675415039,1185440
2014-06-30,Tréneau,TRE,49.266273498535156,1127785
2014-06-30,URW,URW,16.75122984249423,0
2014-06-30,Vélo là,VEL,8.73884105682373,3377776
2014-07-01,Airtaxi,AIR,40.80913162231445,3791864
2014-07-01,ArcelOrbital,ARC,19.90709114074707,3149495
2014-07-01,Atlantis,ATL,3.527488946914673,916
2014-07-01,Bearing,BEA,114.89035034179688,168207
2014-07-01,CURCUMA,CUR,41.83641052246094,683694
2014-07-01,Capverseau,CAP,43.951080322265625,394524
2014-07-01,Cil Exotica,CIL,65.49900817871094,537494
2014-07-01,Croisement,CRO,18.60173797607422,3726757
2014-07-01,Dantwo,DAN,39.438323974609375,2473493
2014-07-01,Default Systèmes,DEF,9.018274307250977,1652910
2014-07-01,Desaxa,DES,9.756254196166992,4252769
2014-07-01,Eau gazeuse,EGA,52.55001449584961,1327405
2014-07-01,Edenbread,EDE,16.92453384399414,237687
2014-07-01,Eurobefore,AUB,13.01572322845459,228983
2014-07-01,Eurofins Analyse,EUA,20.411514282226562,82770
2014-07-01,FDP,FDP,27.469457626342773,3113822
2014-07-01,Herpès Local,HER,241.24790954589844,20637
2014-07-01,Kenji,KEN,9.826606750488281,4139027
2014-07-01,L'Ofalso,LOF,105.86451721191406,630119
2014-07-01,LVMHASH,LVM,115.77253723144531,445701
2014-07-01,Leonard,LEO,37.735416412353516,1535788
2014-07-01,Lepetit,LEP,36.18838119506836,446164
2014-07-01,Mandarine,MAN,6.393704891204834,6773751
2014-07-01,Micheline,MIC,15.56458568572998,1938828
2014-07-01,Milesios,MIL,36.03784942626953,204922
2014-07-01,Padaccor,PAD,31.46875762939453,648037
2014-07-01,Paindépice Groupe,PAI,43.43194580078125,427193
2014-07-01,Paris-Barque,PAR,28.504661560058594,8378321
2014-07-01,Pinot-Pinard,PP,68.25167846679688,336143
2014-07-01,Pouic,POU,17.538768768310547,1202987
2014-07-01,Prêt Industriel,PRE,5.418633937835693,8567946
2014-07-01,STMicrofibres,STM,5.433817386627197,3227749
2014-07-01,Saint-Gobelin,SAG,31.184385299682617,1814775
2014-07-01,Sanufo,SAN,50.70791244506836,2234187
2014-07-01,Schneider Electric,SCH,53.22649383544922,1782844
2014-07-01,Société générale,SOG,23.584627151489258,6194770
2014-07-01,True Office,TRU,15.716665267944336,762149
2014-07-01,Tréneau,TRE,51.519554138183594,1410579
2014-07-01,URW,URW,16.833816573696815,0
2014-07-01,Vélo là,VEL,8.87072467803955,1885229
2014-07-02,Airtaxi,AIR,40.251617431640625,3762844
2014-07-02,ArcelOrbital,ARC,20.225826263427734,4774168
2014-07-02,Atlantis,ATL,3.4267032146453857,555
2014-07-02,Bearing,BEA,114.20670318603516,111929
2014-07-02,CURCUMA,CUR,41.01456069946289,1173270
2014-07-02,Capverseau,CAP,44.14308547973633,353367
2014-07-02,Cil Exotica,CIL,64.82783508300781,435462
2014-07-02,Croisement,CRO,18.98309898376465,4625210
2014-07-02,Dantwo,DAN,39.28798294067383,1425031
2014-07-02,Default Systèmes,DEF,8.973076820373535,1291280
2014-07-02,Desaxa,DES,9.764579772949219,6039778
